"city","state","stateISO","country","countryISO","zipCode"
"Pleasant View","Tennessee","TN","United States","US",37146
"Pocahontas","Tennessee","TN","United States","US",38061
"Portland","Tennessee","TN","United States","US",37148
"Powder Springs","Tennessee","TN","United States","US",37848
"Powell","Tennessee","TN","United States","US",37849
"Primm Springs","Tennessee","TN","United States","US",38476
"Prospect","Tennessee","TN","United States","US",38477
"Pulaski","Tennessee","TN","United States","US",38478
"Puryear","Tennessee","TN","United States","US",38251
"Quebeck","Tennessee","TN","United States","US",38579
"Ramer","Tennessee","TN","United States","US",38367
"Reagan","Tennessee","TN","United States","US",38368
"Red Boiling Springs","Tennessee","TN","United States","US",37150
"Reliance","Tennessee","TN","United States","US",37369
"Riceville","Tennessee","TN","United States","US",37370
"Rickman","Tennessee","TN","United States","US",38580
"Riddleton","Tennessee","TN","United States","US",37151
"Ridgely","Tennessee","TN","United States","US",38080
"Ringgold","Tennessee","TN","United States","US",30736
"Ripley","Tennessee","TN","United States","US",38063
"Rives","Tennessee","TN","United States","US",38253
"Roan Mountain","Tennessee","TN","United States","US",37687
"Robbins","Tennessee","TN","United States","US",37852
"Rock Island","Tennessee","TN","United States","US",38581
"Rockford","Tennessee","TN","United States","US",37853
"Rockvale","Tennessee","TN","United States","US",37153
"Rockwood","Tennessee","TN","United States","US",37854
"Rogersville","Tennessee","TN","United States","US",37857
"Rossville","Tennessee","TN","United States","US",30741
"Rossville","Tennessee","TN","United States","US",38066
"Rugby","Tennessee","TN","United States","US",37733
"Russellville","Tennessee","TN","United States","US",37860
"Rutherford","Tennessee","TN","United States","US",38369
"Rutledge","Tennessee","TN","United States","US",37861
"Saint Joseph","Tennessee","TN","United States","US",38481
"Sale Creek","Tennessee","TN","United States","US",37373
"Saltillo","Tennessee","TN","United States","US",38370
"Samburg","Tennessee","TN","United States","US",38254
"Santa Fe","Tennessee","TN","United States","US",38482
"Sardis","Tennessee","TN","United States","US",38371
"Saulsbury","Tennessee","TN","United States","US",38067
"Savannah","Tennessee","TN","United States","US",38372
"Scotts Hill","Tennessee","TN","United States","US",38374
"Selmer","Tennessee","TN","United States","US",38375
"Sequatchie","Tennessee","TN","United States","US",37374
"Sevierville","Tennessee","TN","United States","US",37862
"Sevierville","Tennessee","TN","United States","US",37864
"Sevierville","Tennessee","TN","United States","US",37876
"Sewanee","Tennessee","TN","United States","US",37375
"Seymour","Tennessee","TN","United States","US",37865
"Shady Valley","Tennessee","TN","United States","US",37688
"Sharon","Tennessee","TN","United States","US",38255
"Sharps Chapel","Tennessee","TN","United States","US",37866
"Shelbyville","Tennessee","TN","United States","US",37160
"Sherwood","Tennessee","TN","United States","US",37376
"Shiloh","Tennessee","TN","United States","US",38376
"Signal Mountain","Tennessee","TN","United States","US",37377
"Silver Point","Tennessee","TN","United States","US",38582
"Smithville","Tennessee","TN","United States","US",37166
"Smyrna","Tennessee","TN","United States","US",37167
"Sneedville","Tennessee","TN","United States","US",37869
"Soddy Daisy","Tennessee","TN","United States","US",37379
"Somerville","Tennessee","TN","United States","US",38068
"South Fulton","Tennessee","TN","United States","US",38257
"South Pittsburg","Tennessee","TN","United States","US",37380
"Southaven","Tennessee","TN","United States","US",38671
"Southside","Tennessee","TN","United States","US",37171
"Sparta","Tennessee","TN","United States","US",38583
"Speedwell","Tennessee","TN","United States","US",37870
"Spencer","Tennessee","TN","United States","US",38585
"Spring City","Tennessee","TN","United States","US",37381
"Spring Creek","Tennessee","TN","United States","US",38378
"Spring Hill","Tennessee","TN","United States","US",37174
"Springfield","Tennessee","TN","United States","US",37172
"Springville","Tennessee","TN","United States","US",38256
"Stanton","Tennessee","TN","United States","US",38069
"Stantonville","Tennessee","TN","United States","US",38379
"Stewart","Tennessee","TN","United States","US",37175
"Strawberry Plains","Tennessee","TN","United States","US",37871
"Summertown","Tennessee","TN","United States","US",38483
"Sunbright","Tennessee","TN","United States","US",37872
"Surgoinsville","Tennessee","TN","United States","US",37873
"Sweetwater","Tennessee","TN","United States","US",37874
"Taft","Tennessee","TN","United States","US",38488
"Talbott","Tennessee","TN","United States","US",37877
"Tallassee","Tennessee","TN","United States","US",37878
"Tazewell","Tennessee","TN","United States","US",37879
"Telford","Tennessee","TN","United States","US",37690
"Tellico Plains","Tennessee","TN","United States","US",37385
"Ten Mile","Tennessee","TN","United States","US",37880
"Tennessee Ridge","Tennessee","TN","United States","US",37178
"Thompsons Station","Tennessee","TN","United States","US",37179
"Thorn Hill","Tennessee","TN","United States","US",37881
"Tigrett","Tennessee","TN","United States","US",38070
"Tiptonville","Tennessee","TN","United States","US",38079
"Toone","Tennessee","TN","United States","US",38381
"Townsend","Tennessee","TN","United States","US",37882
"Tracy City","Tennessee","TN","United States","US",37387
"Trade","Tennessee","TN","United States","US",37691
"Trenton","Tennessee","TN","United States","US",38382
"Trezevant","Tennessee","TN","United States","US",38258
"Trimble","Tennessee","TN","United States","US",38259
"Troy","Tennessee","TN","United States","US",38260
"Tullahoma","Tennessee","TN","United States","US",37388
"Turtletown","Tennessee","TN","United States","US",37391
"Unicoi","Tennessee","TN","United States","US",37692
"Union City","Tennessee","TN","United States","US",38261
"Unionville","Tennessee","TN","United States","US",37180
"Vanleer","Tennessee","TN","United States","US",37181
"Viola","Tennessee","TN","United States","US",37394
"Vonore","Tennessee","TN","United States","US",37885
"Walland","Tennessee","TN","United States","US",37886
"Walling","Tennessee","TN","United States","US",38587
"Wartburg","Tennessee","TN","United States","US",37887
"Wartrace","Tennessee","TN","United States","US",37183
"Washburn","Tennessee","TN","United States","US",37888
"Watauga","Tennessee","TN","United States","US",37694
"Watertown","Tennessee","TN","United States","US",37184
"Waverly","Tennessee","TN","United States","US",37185
"Waynesboro","Tennessee","TN","United States","US",38485
"Westmoreland","Tennessee","TN","United States","US",37186
"Westpoint","Tennessee","TN","United States","US",38486
"Westport","Tennessee","TN","United States","US",38387
"White Bluff","Tennessee","TN","United States","US",37187
"White House","Tennessee","TN","United States","US",37188
"White Pine","Tennessee","TN","United States","US",37890
"Whites Creek","Tennessee","TN","United States","US",37189
"Whitesburg","Tennessee","TN","United States","US",37891
"Whiteside","Tennessee","TN","United States","US",37396
"Whiteville","Tennessee","TN","United States","US",38075
"Whitleyville","Tennessee","TN","United States","US",38588
"Whitwell","Tennessee","TN","United States","US",37397
"Wildersville","Tennessee","TN","United States","US",38388
"Williamsport","Tennessee","TN","United States","US",38487
"Williston","Tennessee","TN","United States","US",38076
"Winchester","Tennessee","TN","United States","US",37398
"Winfield","Tennessee","TN","United States","US",37892
"Woodbury","Tennessee","TN","United States","US",37190
"Woodlawn","Tennessee","TN","United States","US",37191
"Wynnburg","Tennessee","TN","United States","US",38077
"Yorkville","Tennessee","TN","United States","US",38389
"Yuma","Tennessee","TN","United States","US",38390
"Abbott","Texas","TX","United States","US",76621
"Abernathy","Texas","TX","United States","US",79311
"Abilene","Texas","TX","United States","US",79602
"Abilene","Texas","TX","United States","US",79603
"Abilene","Texas","TX","United States","US",79605
"Abilene","Texas","TX","United States","US",79606
"Ackerly","Texas","TX","United States","US",79713
"Addison","Texas","TX","United States","US",75001
"Adkins","Texas","TX","United States","US",78101
"Adrian","Texas","TX","United States","US",79001
"Afton","Texas","TX","United States","US",79220
"Agua Dulce","Texas","TX","United States","US",78330
"Alamo","Texas","TX","United States","US",78516
"Alanreed","Texas","TX","United States","US",79002
"Alba","Texas","TX","United States","US",75410
"Albany","Texas","TX","United States","US",76430
"Aledo","Texas","TX","United States","US",76008
"Alice","Texas","TX","United States","US",78332
"Alief","Texas","TX","United States","US",77411
"Allen","Texas","TX","United States","US",75002
"Allen","Texas","TX","United States","US",75013
"Alleyton","Texas","TX","United States","US",78935
"Allison","Texas","TX","United States","US",79003
"Alpine","Texas","TX","United States","US",79830
"Altair","Texas","TX","United States","US",77412
"Alto","Texas","TX","United States","US",75925
"Alvarado","Texas","TX","United States","US",76009
"Alvin","Texas","TX","United States","US",77511
"Alvin","Texas","TX","United States","US",77512
"Alvord","Texas","TX","United States","US",76225
"Amarillo","Texas","TX","United States","US",79101
"Amarillo","Texas","TX","United States","US",79102
"Amarillo","Texas","TX","United States","US",79103
"Amarillo","Texas","TX","United States","US",79104
"Amarillo","Texas","TX","United States","US",79105
"Amarillo","Texas","TX","United States","US",79106
"Amarillo","Texas","TX","United States","US",79107
"Amarillo","Texas","TX","United States","US",79108
"Amarillo","Texas","TX","United States","US",79109
"Amarillo","Texas","TX","United States","US",79110
"Amarillo","Texas","TX","United States","US",79111
"Amarillo","Texas","TX","United States","US",79114
"Amarillo","Texas","TX","United States","US",79118
"Amarillo","Texas","TX","United States","US",79119
"Amarillo","Texas","TX","United States","US",79120
"Amarillo","Texas","TX","United States","US",79121
"Amarillo","Texas","TX","United States","US",79124
"Amherst","Texas","TX","United States","US",79312
"Anahuac","Texas","TX","United States","US",77514
"Anderson","Texas","TX","United States","US",77830
"Andrews","Texas","TX","United States","US",79714
"Angleton","Texas","TX","United States","US",77515
"Anna","Texas","TX","United States","US",75409
"Annona","Texas","TX","United States","US",75550
"Anson","Texas","TX","United States","US",79501
"Anthony","Texas","TX","United States","US",79821
"Anthony","Texas","TX","United States","US",88021
"Anton","Texas","TX","United States","US",79313
"Apple Springs","Texas","TX","United States","US",75926
"Aquilla","Texas","TX","United States","US",76622
"Aransas Pass","Texas","TX","United States","US",78335
"Aransas Pass","Texas","TX","United States","US",78336
"Archer City","Texas","TX","United States","US",76351
"Argyle","Texas","TX","United States","US",76226
"Arlington","Texas","TX","United States","US",76001
"Arlington","Texas","TX","United States","US",76002
"Arlington","Texas","TX","United States","US",76003
"Arlington","Texas","TX","United States","US",76004
"Arlington","Texas","TX","United States","US",76005
"Arlington","Texas","TX","United States","US",76006
"Arlington","Texas","TX","United States","US",76010
"Arlington","Texas","TX","United States","US",76011
"Arlington","Texas","TX","United States","US",76012
"Arlington","Texas","TX","United States","US",76013
"Arlington","Texas","TX","United States","US",76014
"Arlington","Texas","TX","United States","US",76015
"Arlington","Texas","TX","United States","US",76016
"Arlington","Texas","TX","United States","US",76017
"Arlington","Texas","TX","United States","US",76018
"Arlington","Texas","TX","United States","US",76019
"Arlington","Texas","TX","United States","US",76094
"Arlington","Texas","TX","United States","US",76096
"Arp","Texas","TX","United States","US",75750
"Artesia Wells","Texas","TX","United States","US",78001
"Arthur City","Texas","TX","United States","US",75411
"Asherton","Texas","TX","United States","US",78827
"Aspermont","Texas","TX","United States","US",79502
"Atascosa","Texas","TX","United States","US",78002
"Athens","Texas","TX","United States","US",75751
"Athens","Texas","TX","United States","US",75752
"Atlanta","Texas","TX","United States","US",75551
"Aubrey","Texas","TX","United States","US",76227
"Austin","Texas","TX","United States","US",78701
"Austin","Texas","TX","United States","US",78702
"Austin","Texas","TX","United States","US",78703
"Austin","Texas","TX","United States","US",78704
"Austin","Texas","TX","United States","US",78705
"Austin","Texas","TX","United States","US",78708
"Austin","Texas","TX","United States","US",78709
"Austin","Texas","TX","United States","US",78710
"Austin","Texas","TX","United States","US",78712
"Austin","Texas","TX","United States","US",78713
"Austin","Texas","TX","United States","US",78714
"Austin","Texas","TX","United States","US",78715
"Austin","Texas","TX","United States","US",78716
"Austin","Texas","TX","United States","US",78717
"Austin","Texas","TX","United States","US",78719
"Austin","Texas","TX","United States","US",78720
"Austin","Texas","TX","United States","US",78721
"Austin","Texas","TX","United States","US",78722
"Austin","Texas","TX","United States","US",78723
"Austin","Texas","TX","United States","US",78724
"Austin","Texas","TX","United States","US",78725
"Austin","Texas","TX","United States","US",78726
"Austin","Texas","TX","United States","US",78727
"Austin","Texas","TX","United States","US",78728
"Austin","Texas","TX","United States","US",78729
"Austin","Texas","TX","United States","US",78730
"Austin","Texas","TX","United States","US",78731
"Austin","Texas","TX","United States","US",78732
"Austin","Texas","TX","United States","US",78733
"Austin","Texas","TX","United States","US",78734
"Austin","Texas","TX","United States","US",78735
"Austin","Texas","TX","United States","US",78736
"Austin","Texas","TX","United States","US",78737
"Austin","Texas","TX","United States","US",78738
"Austin","Texas","TX","United States","US",78739
"Austin","Texas","TX","United States","US",78741
"Austin","Texas","TX","United States","US",78742
"Austin","Texas","TX","United States","US",78744
"Austin","Texas","TX","United States","US",78745
"Austin","Texas","TX","United States","US",78746
"Austin","Texas","TX","United States","US",78747
"Austin","Texas","TX","United States","US",78748
"Austin","Texas","TX","United States","US",78749
"Austin","Texas","TX","United States","US",78750
"Austin","Texas","TX","United States","US",78751
"Austin","Texas","TX","United States","US",78752
"Austin","Texas","TX","United States","US",78753
"Austin","Texas","TX","United States","US",78754
"Austin","Texas","TX","United States","US",78755
"Austin","Texas","TX","United States","US",78756
"Austin","Texas","TX","United States","US",78757
"Austin","Texas","TX","United States","US",78758
"Austin","Texas","TX","United States","US",78759
"Austin","Texas","TX","United States","US",78760
"Austin","Texas","TX","United States","US",78761
"Austin","Texas","TX","United States","US",78762
"Austin","Texas","TX","United States","US",78763
"Austin","Texas","TX","United States","US",78764
"Austin","Texas","TX","United States","US",78765
"Austin","Texas","TX","United States","US",78767
"Austin","Texas","TX","United States","US",78768
"Austwell","Texas","TX","United States","US",77950
"Avalon","Texas","TX","United States","US",76623
"Avery","Texas","TX","United States","US",75554
"Avinger","Texas","TX","United States","US",75630
"Axtell","Texas","TX","United States","US",76624
"Azle","Texas","TX","United States","US",76020
"Azle","Texas","TX","United States","US",76098
"Bacliff","Texas","TX","United States","US",77518
"Bagwell","Texas","TX","United States","US",75412
"Baird","Texas","TX","United States","US",79504
"Ballinger","Texas","TX","United States","US",76821
"Balmorhea","Texas","TX","United States","US",79718
"Bandera","Texas","TX","United States","US",78003
"Bangs","Texas","TX","United States","US",76823
"Banquete","Texas","TX","United States","US",78339
"Bardwell","Texas","TX","United States","US",75101
"Barker","Texas","TX","United States","US",77413
"Barksdale","Texas","TX","United States","US",78828
"Barnhart","Texas","TX","United States","US",76930
"Barry","Texas","TX","United States","US",75102
"Bartlett","Texas","TX","United States","US",76511
"Bastrop","Texas","TX","United States","US",78602
"Batesville","Texas","TX","United States","US",78829
"Batson","Texas","TX","United States","US",77519
"Bay City","Texas","TX","United States","US",77404
"Bay City","Texas","TX","United States","US",77414
"Bayside","Texas","TX","United States","US",78340
"Baytown","Texas","TX","United States","US",77520
"Baytown","Texas","TX","United States","US",77521
"Baytown","Texas","TX","United States","US",77522
"Beasley","Texas","TX","United States","US",77417
"Beaumont","Texas","TX","United States","US",77701
"Beaumont","Texas","TX","United States","US",77702
"Beaumont","Texas","TX","United States","US",77703
"Beaumont","Texas","TX","United States","US",77704
"Beaumont","Texas","TX","United States","US",77705
"Beaumont","Texas","TX","United States","US",77706
"Beaumont","Texas","TX","United States","US",77707
"Beaumont","Texas","TX","United States","US",77708
"Beaumont","Texas","TX","United States","US",77710
"Beaumont","Texas","TX","United States","US",77713
"Beaumont","Texas","TX","United States","US",77726
"Beckville","Texas","TX","United States","US",75631
"Bedford","Texas","TX","United States","US",76021
"Bedford","Texas","TX","United States","US",76022
"Bedford","Texas","TX","United States","US",76095
"Bedias","Texas","TX","United States","US",77831
"Beeville","Texas","TX","United States","US",78102
"Bellaire","Texas","TX","United States","US",77401
"Bellaire","Texas","TX","United States","US",77402
"Bellevue","Texas","TX","United States","US",76228
"Bells","Texas","TX","United States","US",75414
"Bellville","Texas","TX","United States","US",77418
"Belmont","Texas","TX","United States","US",78604
"Belton","Texas","TX","United States","US",76513
"Ben Franklin","Texas","TX","United States","US",75415
"Ben Wheeler","Texas","TX","United States","US",75754
"Benavides","Texas","TX","United States","US",78341
"Benjamin","Texas","TX","United States","US",79505
"Berclair","Texas","TX","United States","US",78107
"Bergheim","Texas","TX","United States","US",78004
"Bertram","Texas","TX","United States","US",78605
"Big Lake","Texas","TX","United States","US",76932
"Big Sandy","Texas","TX","United States","US",75755
"Big Spring","Texas","TX","United States","US",79720
"Big Wells","Texas","TX","United States","US",78830
"Bigfoot","Texas","TX","United States","US",78005
"Bishop","Texas","TX","United States","US",78343
"Bivins","Texas","TX","United States","US",75555
"Blackwell","Texas","TX","United States","US",79506
"Blanco","Texas","TX","United States","US",78606
"Blanket","Texas","TX","United States","US",76432
"Bledsoe","Texas","TX","United States","US",79314
"Bleiblerville","Texas","TX","United States","US",78931
"Blessing","Texas","TX","United States","US",77419
"Bloomburg","Texas","TX","United States","US",75556
"Blooming Grove","Texas","TX","United States","US",76626
"Bloomington","Texas","TX","United States","US",77951
"Blossom","Texas","TX","United States","US",75416
"Blue Ridge","Texas","TX","United States","US",75424
"Bluegrove","Texas","TX","United States","US",76352
"Bluff Dale","Texas","TX","United States","US",76433
"Blum","Texas","TX","United States","US",76627
"Boerne","Texas","TX","United States","US",78006
"Boerne","Texas","TX","United States","US",78015
"Bogata","Texas","TX","United States","US",75417
"Boling","Texas","TX","United States","US",77420
"Bon Wier","Texas","TX","United States","US",75928
"Bonham","Texas","TX","United States","US",75418
"Booker","Texas","TX","United States","US",79005
"Borger","Texas","TX","United States","US",79007
"Bovina","Texas","TX","United States","US",79009
"Bowie","Texas","TX","United States","US",76230
"Boyd","Texas","TX","United States","US",76023
"Boys Ranch","Texas","TX","United States","US",79010
"Brackettville","Texas","TX","United States","US",78832
"Brady","Texas","TX","United States","US",76825
"Brandon","Texas","TX","United States","US",76628
"Brashear","Texas","TX","United States","US",75420
"Brazoria","Texas","TX","United States","US",77422
"Breckenridge","Texas","TX","United States","US",76424
"Bremond","Texas","TX","United States","US",76629
"Brenham","Texas","TX","United States","US",77833
"Brenham","Texas","TX","United States","US",77834
"Bridge City","Texas","TX","United States","US",77611
"Bridgeport","Texas","TX","United States","US",76426
"Briggs","Texas","TX","United States","US",78608
"Briscoe","Texas","TX","United States","US",79011
"Broaddus","Texas","TX","United States","US",75929
"Bronson","Texas","TX","United States","US",75930
"Bronte","Texas","TX","United States","US",76933
"Brookeland","Texas","TX","United States","US",75931
"Brookshire","Texas","TX","United States","US",77423
"Brookston","Texas","TX","United States","US",75421
"Brownfield","Texas","TX","United States","US",79316
"Brownsboro","Texas","TX","United States","US",75756
"Brownsville","Texas","TX","United States","US",78520
"Brownsville","Texas","TX","United States","US",78521
"Brownsville","Texas","TX","United States","US",78526
"Bruceville","Texas","TX","United States","US",76630
"Bruni","Texas","TX","United States","US",78344
"Bryan","Texas","TX","United States","US",77801
"Bryan","Texas","TX","United States","US",77802
"Bryan","Texas","TX","United States","US",77803
"Bryan","Texas","TX","United States","US",77805
"Bryan","Texas","TX","United States","US",77807
"Bryan","Texas","TX","United States","US",77808
"Bryson","Texas","TX","United States","US",76427
"Buchanan Dam","Texas","TX","United States","US",78609
"Buckholts","Texas","TX","United States","US",76518
"Buda","Texas","TX","United States","US",78610
"Buffalo","Texas","TX","United States","US",75831
"Buffalo Gap","Texas","TX","United States","US",79508
"Bullard","Texas","TX","United States","US",75757
"Bulverde","Texas","TX","United States","US",78163
"Buna","Texas","TX","United States","US",77612
"Burkburnett","Texas","TX","United States","US",76354
"Burkett","Texas","TX","United States","US",76828
"Burkeville","Texas","TX","United States","US",75932
"Burleson","Texas","TX","United States","US",76028
"Burleson","Texas","TX","United States","US",76097
"Burlington","Texas","TX","United States","US",76519
"Burnet","Texas","TX","United States","US",78611
"Burton","Texas","TX","United States","US",77835
"Bushland","Texas","TX","United States","US",79012
"Byers","Texas","TX","United States","US",76357
"Bynum","Texas","TX","United States","US",76631
"Cactus","Texas","TX","United States","US",79013
"Caddo Mills","Texas","TX","United States","US",75135
"Caldwell","Texas","TX","United States","US",77836
"Call","Texas","TX","United States","US",75933
"Calvert","Texas","TX","United States","US",77837
"Camden","Texas","TX","United States","US",75934
"Cameron","Texas","TX","United States","US",76520
"Camp Wood","Texas","TX","United States","US",78833
"Campbell","Texas","TX","United States","US",75422
"Campbellton","Texas","TX","United States","US",78008
"Canadian","Texas","TX","United States","US",79014
"Canton","Texas","TX","United States","US",75103
"Canutillo","Texas","TX","United States","US",79835
"Canyon","Texas","TX","United States","US",79015
"Canyon","Texas","TX","United States","US",79016
"Canyon Lake","Texas","TX","United States","US",78133
"Carbon","Texas","TX","United States","US",76435
"Carlsbad","Texas","TX","United States","US",76934
"Carlton","Texas","TX","United States","US",76436
"Carmine","Texas","TX","United States","US",78932
"Carrizo Springs","Texas","TX","United States","US",78834
"Carrollton","Texas","TX","United States","US",75006
"Carrollton","Texas","TX","United States","US",75007
"Carrollton","Texas","TX","United States","US",75010
"Carrollton","Texas","TX","United States","US",75011
"Carthage","Texas","TX","United States","US",75633
"Cason","Texas","TX","United States","US",75636
"Castroville","Texas","TX","United States","US",78009
"Cat Spring","Texas","TX","United States","US",78933
"Catarina","Texas","TX","United States","US",78836
"Cayuga","Texas","TX","United States","US",75832
"Cedar Creek","Texas","TX","United States","US",78612
"Cedar Hill","Texas","TX","United States","US",75104
"Cedar Hill","Texas","TX","United States","US",75106
"Cedar Park","Texas","TX","United States","US",78613
"Cedar Park","Texas","TX","United States","US",78630
"Cee Vee","Texas","TX","United States","US",79223
"Celeste","Texas","TX","United States","US",75423
"Celina","Texas","TX","United States","US",75009
"Center","Texas","TX","United States","US",75935
"Center Point","Texas","TX","United States","US",78010
"Centerville","Texas","TX","United States","US",75833
"Centralia","Texas","TX","United States","US",75834
"Chandler","Texas","TX","United States","US",75758
"Channelview","Texas","TX","United States","US",77530
"Channing","Texas","TX","United States","US",79018
"Chappell Hill","Texas","TX","United States","US",77426
"Charlotte","Texas","TX","United States","US",78011
"Chatfield","Texas","TX","United States","US",75105
"Cherokee","Texas","TX","United States","US",76832
"Chester","Texas","TX","United States","US",75936
"Chico","Texas","TX","United States","US",76431
"Childress","Texas","TX","United States","US",79201
"Chillicothe","Texas","TX","United States","US",79225
"Chilton","Texas","TX","United States","US",76632
"China","Texas","TX","United States","US",77613
"China Spring","Texas","TX","United States","US",76633
"Chireno","Texas","TX","United States","US",75937
"Christine","Texas","TX","United States","US",78012
"Christoval","Texas","TX","United States","US",76935
"Cibolo","Texas","TX","United States","US",78108
"Cisco","Texas","TX","United States","US",76437
"Clarendon","Texas","TX","United States","US",79226
"Clarksville","Texas","TX","United States","US",75426
"Claude","Texas","TX","United States","US",79019
"Cleburne","Texas","TX","United States","US",76031
"Cleburne","Texas","TX","United States","US",76033
"Cleveland","Texas","TX","United States","US",77327
"Cleveland","Texas","TX","United States","US",77328
"Clifton","Texas","TX","United States","US",76634
"Clint","Texas","TX","United States","US",79836
"Clute","Texas","TX","United States","US",77531
"Clyde","Texas","TX","United States","US",79510
"Coahoma","Texas","TX","United States","US",79511
"Coldspring","Texas","TX","United States","US",77331
"Coleman","Texas","TX","United States","US",76834
"College Station","Texas","TX","United States","US",77840
"College Station","Texas","TX","United States","US",77843
"College Station","Texas","TX","United States","US",77844
"College Station","Texas","TX","United States","US",77845
"Colleyville","Texas","TX","United States","US",76034
"Collinsville","Texas","TX","United States","US",76233
"Colmesneil","Texas","TX","United States","US",75938
"Colorado City","Texas","TX","United States","US",79512
"Columbus","Texas","TX","United States","US",78934
"Comanche","Texas","TX","United States","US",76442
"Combes","Texas","TX","United States","US",78535
"Comfort","Texas","TX","United States","US",78013
"Commerce","Texas","TX","United States","US",75428
"Como","Texas","TX","United States","US",75431
"Comstock","Texas","TX","United States","US",78837
"Concan","Texas","TX","United States","US",78838
"Concepcion","Texas","TX","United States","US",78349
"Conroe","Texas","TX","United States","US",77301
"Conroe","Texas","TX","United States","US",77302
"Conroe","Texas","TX","United States","US",77303
"Conroe","Texas","TX","United States","US",77304
"Conroe","Texas","TX","United States","US",77305
"Conroe","Texas","TX","United States","US",77306
"Conroe","Texas","TX","United States","US",77384
"Conroe","Texas","TX","United States","US",77385
"Converse","Texas","TX","United States","US",78109
"Cookville","Texas","TX","United States","US",75558
"Coolidge","Texas","TX","United States","US",76635
"Cooper","Texas","TX","United States","US",75432
"Copeville","Texas","TX","United States","US",75121
"Coppell","Texas","TX","United States","US",75019
"Copperas Cove","Texas","TX","United States","US",76522
"Corpus Christi","Texas","TX","United States","US",78401
"Corpus Christi","Texas","TX","United States","US",78402
"Corpus Christi","Texas","TX","United States","US",78403
"Corpus Christi","Texas","TX","United States","US",78404
"Corpus Christi","Texas","TX","United States","US",78405
"Corpus Christi","Texas","TX","United States","US",78406
"Corpus Christi","Texas","TX","United States","US",78407
"Corpus Christi","Texas","TX","United States","US",78408
"Corpus Christi","Texas","TX","United States","US",78409
"Corpus Christi","Texas","TX","United States","US",78410
"Corpus Christi","Texas","TX","United States","US",78411
"Corpus Christi","Texas","TX","United States","US",78412
"Corpus Christi","Texas","TX","United States","US",78413
"Corpus Christi","Texas","TX","United States","US",78414
"Corpus Christi","Texas","TX","United States","US",78415
"Corpus Christi","Texas","TX","United States","US",78416
"Corpus Christi","Texas","TX","United States","US",78417
"Corpus Christi","Texas","TX","United States","US",78418
"Corpus Christi","Texas","TX","United States","US",78419
"Corpus Christi","Texas","TX","United States","US",78426
"Corpus Christi","Texas","TX","United States","US",78427
"Corpus Christi","Texas","TX","United States","US",78460
"Corpus Christi","Texas","TX","United States","US",78463
"Corpus Christi","Texas","TX","United States","US",78466
"Corpus Christi","Texas","TX","United States","US",78469
"Corpus Christi","Texas","TX","United States","US",78470
"Corpus Christi","Texas","TX","United States","US",78471
"Corpus Christi","Texas","TX","United States","US",78473
"Corpus Christi","Texas","TX","United States","US",78474
"Corpus Christi","Texas","TX","United States","US",78475
"Corpus Christi","Texas","TX","United States","US",78476
"Corpus Christi","Texas","TX","United States","US",78477
"Corpus Christi","Texas","TX","United States","US",78478
"Corpus Christi","Texas","TX","United States","US",78480
"Corrigan","Texas","TX","United States","US",75939
"Corsicana","Texas","TX","United States","US",75109
"Corsicana","Texas","TX","United States","US",75110
"Cost","Texas","TX","United States","US",78614
"Cotton Center","Texas","TX","United States","US",79021
"Cotulla","Texas","TX","United States","US",78014
"Coupland","Texas","TX","United States","US",78615
"Covington","Texas","TX","United States","US",76636
"Crandall","Texas","TX","United States","US",75114
"Crane","Texas","TX","United States","US",79731
"Cranfills Gap","Texas","TX","United States","US",76637
"Crawford","Texas","TX","United States","US",76638
"Cresson","Texas","TX","United States","US",76035
"Crockett","Texas","TX","United States","US",75835
"Crosby","Texas","TX","United States","US",77532
"Crosbyton","Texas","TX","United States","US",79322
"Cross Plains","Texas","TX","United States","US",76443
"Crowell","Texas","TX","United States","US",79227
"Crowley","Texas","TX","United States","US",76036
"Crystal City","Texas","TX","United States","US",78839
"Cuero","Texas","TX","United States","US",77954
"Cumby","Texas","TX","United States","US",75433
"Cushing","Texas","TX","United States","US",75760
"Cypress","Texas","TX","United States","US",77410
"Cypress","Texas","TX","United States","US",77429
"Cypress","Texas","TX","United States","US",77433
"D Hanis","Texas","TX","United States","US",78850
"Daingerfield","Texas","TX","United States","US",75638
"Daisetta","Texas","TX","United States","US",77533
"Dale","Texas","TX","United States","US",78616
"Dalhart","Texas","TX","United States","US",79022
"Dallas","Texas","TX","United States","US",75201
"Dallas","Texas","TX","United States","US",75202
"Dallas","Texas","TX","United States","US",75203
"Dallas","Texas","TX","United States","US",75204
"Dallas","Texas","TX","United States","US",75205
"Dallas","Texas","TX","United States","US",75206
"Dallas","Texas","TX","United States","US",75207
"Dallas","Texas","TX","United States","US",75208
"Dallas","Texas","TX","United States","US",75209
"Dallas","Texas","TX","United States","US",75210
"Dallas","Texas","TX","United States","US",75211
"Dallas","Texas","TX","United States","US",75212
"Dallas","Texas","TX","United States","US",75214
"Dallas","Texas","TX","United States","US",75215
"Dallas","Texas","TX","United States","US",75216
"Dallas","Texas","TX","United States","US",75217
"Dallas","Texas","TX","United States","US",75218
"Dallas","Texas","TX","United States","US",75219
"Dallas","Texas","TX","United States","US",75220
"Dallas","Texas","TX","United States","US",75221
"Dallas","Texas","TX","United States","US",75222
